Listing Id,Website,Name,Price,Price Type Tag,Bed,Bath,SQFT,PSF ($),Address,Google Map Link,Area Code,Nearby Stations,Furnishing,TOP,Floor Level,Currently Tenanted,Maintenance Fee,House features,Loan Amount,Upfront Cost,Interst Rate Applied,Monthly Mortgage (2%),Monthly Mortgage,Monthly Principal,Monthly Interest,Avg Rental,Rental Yield,Cashflow,Profitable
23488810,https://www.propertyguru.com.sg/listing/23488810,D'Nest,630000,VIEW TO OFFER,1,1,484,1301.65,131 Pasir Ris Grove 518130 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/131+Pasir+Ris+Grove+518130+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Partially Furnished,2017,High Floor,No,,Air-Conditioning / Balcony / High Floor / Water Heater,472500,157500,1.5 %,1746,1631,1054,576,1975.0,0.04,344.0,True
23367404,https://www.propertyguru.com.sg/listing/23367404,Vacanza @ East,630000,VIEW TO OFFER,1,1,484,1301.65,36 Lengkong Tujoh 417391 Eunos / Geylang / Paya Lebar (D14),https://www.google.com/maps/search/36+Lengkong+Tujoh+417391+Eunos+/+Geylang+/+Paya+Lebar+(D14),D14,10 mins (770 m) to DT29 Bedok North MRT / 12 mins (920 m) to DT28 Kaki Bukit MRT / 12 mins (930 m) to EW6 Kembangan MRT,Fully Furnished,2014,Middle Floor,No,,Air-Conditioning / Balcony / Bed / Cooker Hob/Hood / Dryer / Fridge / Intercom / Living Room Furniture / Oven / Microwave / Television / Washing Machine / Water Heater,472500,157500,1.5 %,1746,1631,1054,576,1770.0,0.03,139.0,True
22088519,https://www.propertyguru.com.sg/listing/22088519,Spazio @ Kovan,630000,NEGOTIABLE,1,1,420,1500.0,767 Upper Serangoon Road 534635 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/767+Upper+Serangoon+Road+534635+Hougang+/+Punggol+/+Sengkang+(D19),D19,10 mins (750 m) to CC13/NE12 Serangoon MRT / 13 mins (980 m) to NE13 Kovan MRT,Partially Furnished,2017,Middle Floor,"Until 31 May, 2021",S$ 0.00 /mo,Air-Conditioning / Cooker Hob/Hood / Corner Unit / Original Condition / Water Heater,472500,157500,1.5 %,1746,1631,1054,576,2185.0,0.04,554.0,True
23619646,https://www.propertyguru.com.sg/listing/23619646,Suites @ Paya Lebar,630000,NEGOTIABLE,1,1,409,1540.34,420 Upper Paya Lebar Road 534049 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/420+Upper+Paya+Lebar+Road+534049+Hougang+/+Punggol+/+Sengkang+(D19),D19,10 mins (760 m) to CC13/NE12 Serangoon MRT / 11 mins (850 m) to CC12 Bartley MRT,Fully Furnished,2014,Low Floor,"Until 16 Dec, 2022",S$ 200.00 /mo,Air-Conditioning / Balcony / Bed / Cable TV / Cooker Hob/Hood / Fridge / Intercom / Living Room Furniture / Oven / Microwave / Television / Washing Machine / Water Heater,472500,157500,1.5 %,1746,1631,1054,576,1785.0,0.03,154.0,True
23612476,https://www.propertyguru.com.sg/listing/23612476,Space @ Kovan,630000,NEGOTIABLE,1,1,420,1500.0,9 Yio Chu Kang Road 545523 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/9+Yio+Chu+Kang+Road+545523+Hougang+/+Punggol+/+Sengkang+(D19),D19,9 mins (660 m) to CC13/NE12 Serangoon MRT,Unfurnished,2014,Low Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Park / Greenery View / Intercom / Water Heater,472500,157500,1.5 %,1746,1631,1054,576,1825.0,0.03,194.0,True
23353867,https://www.propertyguru.com.sg/listing/23353867,The Santorini,630000,NEGOTIABLE,1,1,527,1195.45,21 Tampines Street 86 528592 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/21+Tampines+Street+86+528592+Pasir+Ris+/+Tampines+(D18),D18,9 mins (670 m) to CR6 Tampines North MRT,Partially Furnished,2018,Low Floor,No,S$ 474.00 /mo,Air-Conditioning / Balcony / Fridge / Low Floor / Washing Machine,472500,157500,1.5 %,1746,1631,1054,576,1970.0,0.04,339.0,True
23238573,https://www.propertyguru.com.sg/listing/23238573,Suites @ East Coast,630000,NEGOTIABLE,1,1,366,1721.31,175 Upper East Coast Road 455277 East Coast / Marine Parade (D15),https://www.google.com/maps/search/175+Upper+East+Coast+Road+455277+East+Coast+/+Marine+Parade+(D15),D15,7 mins (530 m) to TE28 Siglap MRT,Partially Furnished,2014,Middle Floor,No,S$ 166.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Fridge / Park / Greenery View / Intercom / Renovated / Washing Machine / Water Heater,472500,157500,1.5 %,1746,1631,1054,576,1720.0,0.03,89.0,True
23251506,https://www.propertyguru.com.sg/listing/23251506,Suites @ East Coast,630000,NEGOTIABLE,1,1,366,1721.31,175 Upper East Coast Road 455277 East Coast / Marine Parade (D15),https://www.google.com/maps/search/175+Upper+East+Coast+Road+455277+East+Coast+/+Marine+Parade+(D15),D15,7 mins (530 m) to TE28 Siglap MRT,Partially Furnished,2014,Middle Floor,"Until 30 Nov, 2021",,Barbeque Area / Covered car park / Fitness corner / Function room / Gymnasium room / Jacuzzi / Playground / Swimming pool / Wading pool,472500,157500,1.5 %,1746,1631,1054,576,1720.0,0.03,89.0,True
23519459,https://www.propertyguru.com.sg/listing/23519459,The Vue,630000,NEGOTIABLE,1,1,430,1465.12,355 Upper Paya Lebar Road 534958 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/355+Upper+Paya+Lebar+Road+534958+Hougang+/+Punggol+/+Sengkang+(D19),D19,6 mins (480 m) to CC12 Bartley MRT / 11 mins (790 m) to CC13/NE12 Serangoon MRT,Unfurnished,2014,Middle Floor,No,,Barbeque Area / Gymnasium room / Playground / Swimming pool,472500,157500,1.5 %,1746,1631,1054,576,1655.0,0.03,24.0,True
23369864,https://www.propertyguru.com.sg/listing/23369864,SkySuites 17,635000,NEGOTIABLE,1,1,355,1788.73,17 Jalan Rajah 329137 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/17+Jalan+Rajah+329137+Balestier+/+Toa+Payoh+(D12),D12,7 mins (550 m) to NS19 Toa Payoh MRT / 13 mins (970 m) to NS20 Novena MRT,,2015,High Floor,No,,Barbeque Area / Clubhouse / Fitness corner / Gymnasium room / Jacuzzi / Lap pool / Playground / Steam bath / Wading pool,476250,158750,1.5 %,1760,1644,1063,581,1915.0,0.04,271.0,True
23156074,https://www.propertyguru.com.sg/listing/23156074,D'Nest,635000,VIEW TO OFFER,1,1,484,1311.98,Pasir Ris Grove 519999 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/Pasir+Ris+Grove+519999+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Partially Furnished,2017,Middle Floor,No,,Barbeque Area / Basement car park / Clubhouse / Fitness corner / Fun pool / Function room / Game room / Gymnasium room / Jogging track / Karaoke / Lap pool / Pavillion / Pool Deck / Playground / Reflexology Path / 24 hours security / Spa pool / Swimming pool / Tennis courts / Wading pool,476250,158750,1.5 %,1760,1644,1063,581,1975.0,0.04,331.0,True
22110087,https://www.propertyguru.com.sg/listing/22110087,D'Nest,638000,VIEW TO OFFER,1,1,484,1318.18,Pasir Ris Grove 519999 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/Pasir+Ris+Grove+519999+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Unfurnished,2017,Low Floor,No,,Air-Conditioning / Cooker Hob/Hood / Corner Unit / Park / Greenery View / Low Floor / Walk-in-wardrobe / Water Heater,478500,159500,1.5 %,1769,1651,1068,584,1975.0,0.04,324.0,True
23592507,https://www.propertyguru.com.sg/listing/23592507,Thomson V One,638000,NEGOTIABLE,1,1,441,1446.71,9 Sin Ming Road 575630 Ang Mo Kio / Bishan / Thomson (D20),https://www.google.com/maps/search/9+Sin+Ming+Road+575630+Ang+Mo+Kio+/+Bishan+/+Thomson+(D20),D20,5 mins (350 m) to TE8 Upper Thomson MRT / 7 mins (490 m) to CC16 Marymount MRT,Unfurnished,2008,Low Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Low Floor / Swimming Pool View / Water Heater,478500,159500,1.5 %,1769,1651,1068,584,1823.0,0.03,172.0,True
22269666,https://www.propertyguru.com.sg/listing/22269666,Parc Centros,639000,NEGOTIABLE,1,1,474,1348.1,94 Punggol Central 828724 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/94+Punggol+Central+828724+Hougang+/+Punggol+/+Sengkang+(D19),D19,3 mins (240 m) to CP4/NE17 Punggol MRT / 3 mins (240 m) to PTC Punggol LRT / 7 mins (510 m) to PE1 Cove LRT,,2016,Low Floor,"Until 11 Jul, 2022",S$ 241.00 /mo,Car Park,479250,159750,1.5 %,1771,1654,1070,584,1920.0,0.04,266.0,True
23554467,https://www.propertyguru.com.sg/listing/23554467,Eight Courtyards,640000,NEGOTIABLE,1,1,452,1415.93,2 Canberra Drive 768138 Sembawang / Yishun (D27),https://www.google.com/maps/search/2+Canberra+Drive+768138+Sembawang+/+Yishun+(D27),D27,7 mins (520 m) to NS12 Canberra MRT,Unfurnished,2014,Middle Floor,No,S$ 228.00 /mo,Air-Conditioning / Cooker Hob/Hood / Corner Unit / Intercom / Renovated / Water Heater,480000,160000,1.5 %,1774,1657,1071,585,2010.0,0.04,353.0,True
23577311,https://www.propertyguru.com.sg/listing/23577311,Hillsta,640000,NEGOTIABLE,1,1,538,1189.59,68 Phoenix Road 668202 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/68+Phoenix+Road+668202+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to BP4 Teck Whye LRT / 4 mins (330 m) to BP5 Phoenix LRT / 8 mins (620 m) to DT1 Bukit Panjang MRT,Partially Furnished,2016,Middle Floor,"Until 1 Jul, 2021",S$ 257.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Dryer / Fridge / Intercom / Oven / Microwave / Washing Machine / Water Heater,480000,160000,1.5 %,1774,1657,1071,585,1970.0,0.04,313.0,True
23603135,https://www.propertyguru.com.sg/listing/23603135,Vue 8 Residence,640000,NEGOTIABLE,1,1,474,1350.21,91 Pasir Ris Heights 519287 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/91+Pasir+Ris+Heights+519287+Pasir+Ris+/+Tampines+(D18),D18,2 mins (170 m) to CP2 Elias MRT,,2017,Middle Floor,"Until 17 Mar, 2022",,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Park / Greenery View / Intercom / Water Heater,480000,160000,1.5 %,1774,1657,1071,585,1820.0,0.03,163.0,True
23375517,https://www.propertyguru.com.sg/listing/23375517,The Santorini,640000,NEGOTIABLE,1,1,528,1212.12,21 Tampines Street 86 528592 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/21+Tampines+Street+86+528592+Pasir+Ris+/+Tampines+(D18),D18,9 mins (670 m) to CR6 Tampines North MRT,Fully Furnished,2018,Middle Floor,"Until 31 Aug, 2021",S$ 209.00 /mo,Clubhouse / Drop Off Point / Fitness corner / Gymnasium room / Lap pool / Lift lobby / Main entrance / 24 hours security / Tennis courts / Wading pool,480000,160000,1.5 %,1774,1657,1071,585,1970.0,0.04,313.0,True
23498352,https://www.propertyguru.com.sg/listing/23498352,Roots @ Transit,642000,STARTING FROM,1,1,445,1442.7,9 Transit Road 778885 Mandai / Upper Thomson (D26),https://www.google.com/maps/search/9+Transit+Road+778885+Mandai+/+Upper+Thomson+(D26),D26,10 mins (720 m) to TE4 Springleaf MRT,Partially Furnished,2019,Middle Floor,No,,Air-Conditioning / Balcony / Bed / Dishwasher / Television,481500,160500,1.5 %,1780,1662,1075,587,2200.0,0.04,538.0,True
23492419,https://www.propertyguru.com.sg/listing/23492419,Roots @ Transit,642000,NEGOTIABLE,1,1,445,1442.7,9 Transit Road 778885 Mandai / Upper Thomson (D26),https://www.google.com/maps/search/9+Transit+Road+778885+Mandai+/+Upper+Thomson+(D26),D26,10 mins (720 m) to TE4 Springleaf MRT,Partially Furnished,2019,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Oven / Microwave / Renovated / Water Heater,481500,160500,1.5 %,1780,1662,1075,587,2200.0,0.04,538.0,True
23437499,https://www.propertyguru.com.sg/listing/23437499,The Cotz,648000,,1,1,405,1600.0,171 Telok Kurau Road 423824 East Coast / Marine Parade (D15),https://www.google.com/maps/search/171+Telok+Kurau+Road+423824+East+Coast+/+Marine+Parade+(D15),D15,12 mins (890 m) to EW6 Kembangan MRT / 12 mins (930 m) to TE27 Marine Terrace MRT,Fully Furnished,2012,Middle Floor,No,S$ 200.00 /mo,Air-Conditioning / Balcony / Bed / Cable TV / Cooker Hob/Hood / Fridge / Internet Connection / Kitchen Utensils / Oven / Microwave / Television / Walk-in-wardrobe / Washing Machine / Water Heater,486000,162000,1.5 %,1796,1677,1085,593,1790.0,0.03,113.0,True
23617361,https://www.propertyguru.com.sg/listing/23617361,The Santorini,648000,NEGOTIABLE,1,1,527,1229.6,23 Tampines Street 86 528568 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/23+Tampines+Street+86+528568+Pasir+Ris+/+Tampines+(D18),D18,9 mins (670 m) to CR6 Tampines North MRT,Partially Furnished,2018,Middle Floor,"Until 28 Feb, 2022",,Air-Conditioning / Balcony / Bed / Cooker Hob/Hood / Fridge / Intercom / Living Room Furniture / Oven / Microwave / Renovated / Television / Washing Machine / Water Heater,486000,162000,1.5 %,1796,1677,1085,593,1970.0,0.04,293.0,True
23188798,https://www.propertyguru.com.sg/listing/23188798,Hillsta,648000,NEGOTIABLE,1,1,538,1204.46,Phoenix Road 669999 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/Phoenix+Road+669999+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to BP4 Teck Whye LRT / 4 mins (330 m) to BP5 Phoenix LRT / 8 mins (620 m) to DT1 Bukit Panjang MRT,Partially Furnished,2016,High Floor,"Until 10 Nov, 2021",,Air-Conditioning / Balcony / City View / Cooker Hob/Hood / Fridge / Park / Greenery View / High Floor / Oven / Microwave / Swimming Pool View / Renovated / Washing Machine / Water Heater,486000,162000,1.5 %,1796,1677,1085,593,1970.0,0.04,293.0,True
19126290,https://www.propertyguru.com.sg/listing/19126290,Seastrand,648000,NEGOTIABLE,1,1,592,1094.59,1 Pasir Ris Link 518185 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/1+Pasir+Ris+Link+518185+Pasir+Ris+/+Tampines+(D18),D18,13 mins (950 m) to CR4 Pasir Ris East MRT,Fully Furnished,2014,Middle Floor,No,,Air-Conditioning / Balcony / Bombshelter / Cooker Hob/Hood / Swimming Pool View / Renovated / Water Heater,486000,162000,1.5 %,1796,1677,1085,593,1860.0,0.03,183.0,True
23588469,https://www.propertyguru.com.sg/listing/23588469,Ripple Bay,648888,,1,1,538,1206.11,6 Pasir Ris Link 518161 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/6+Pasir+Ris+Link+518161+Pasir+Ris+/+Tampines+(D18),D18,13 mins (980 m) to CR4 Pasir Ris East MRT,Partially Furnished,2016,High Floor,No,,Air-Conditioning / Balcony / High Floor / Intercom / Renovated / Water Heater,486666,162222,1.5 %,1799,1680,1086,594,1790.0,0.03,110.0,True
23115179,https://www.propertyguru.com.sg/listing/23115179,Vibes @ Upper Serangoon,648888,,1,1,431,1505.54,488 Upper Serangoon Road 534519 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/488+Upper+Serangoon+Road+534519+Hougang+/+Punggol+/+Sengkang+(D19),D19,8 mins (620 m) to CC13/NE12 Serangoon MRT / 8 mins (630 m) to NE11 Woodleigh MRT / 13 mins (970 m) to CC12 Bartley MRT,Partially Furnished,2016,High Floor,"Until 30 Sep, 2021",S$ 207.00 /mo,Air-Conditioning / Balcony / Bed / Bombshelter / Cooker Hob/Hood / Corner Unit / Fridge / High Floor / Kitchen Utensils / Oven / Microwave / Renovated / Washing Machine / Water Heater,486666,162222,1.5 %,1799,1680,1086,594,1835.0,0.03,155.0,True
23140671,https://www.propertyguru.com.sg/listing/23140671,Stratum,649888,NEGOTIABLE,1,1,453,1434.63,80 Elias Road 519945 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/80+Elias+Road+519945+Pasir+Ris+/+Tampines+(D18),D18,7 mins (560 m) to CP2 Elias MRT,Partially Furnished,2016,Middle Floor,"Until 30 Nov, 2021",S$ 235.00 /mo,,487416,162472,1.5 %,1802,1682,1088,594,1710.0,0.03,28.0,True
23545103,https://www.propertyguru.com.sg/listing/23545103,Vibes @ East Coast,650000,NEGOTIABLE,1,1,420,1547.62,308 Telok Kurau Road 423858 East Coast / Marine Parade (D15),https://www.google.com/maps/search/308+Telok+Kurau+Road+423858+East+Coast+/+Marine+Parade+(D15),D15,7 mins (530 m) to TE27 Marine Terrace MRT,Unfurnished,2015,Middle Floor,No,,Air-Conditioning / Cooker Hob/Hood,487500,162500,1.5 %,1802,1682,1088,595,1758.0,0.03,76.0,True
23515356,https://www.propertyguru.com.sg/listing/23515356,Roots @ Transit,650000,NEGOTIABLE,1,1,445,1460.67,9 Transit Road 778885 Mandai / Upper Thomson (D26),https://www.google.com/maps/search/9+Transit+Road+778885+Mandai+/+Upper+Thomson+(D26),D26,10 mins (720 m) to TE4 Springleaf MRT,Unfurnished,2019,Low Floor,No,,High Floor / Low Floor,487500,162500,1.5 %,1802,1682,1088,595,2200.0,0.04,518.0,True
23137579,https://www.propertyguru.com.sg/listing/23137579,The Palette,650000,NEGOTIABLE,1,1,484,1342.98,115 Pasir Ris Grove 518172 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/115+Pasir+Ris+Grove+518172+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Fully Furnished,2016,High Floor,No,,Air-Conditioning / Bed / Cooker Hob/Hood / Dryer / Fridge / Park / Greenery View / Intercom / Living Room Furniture / Oven / Microwave / Television / Washing Machine / Water Heater,487500,162500,1.5 %,1802,1682,1088,595,1930.0,0.04,248.0,True
23592784,https://www.propertyguru.com.sg/listing/23592784,Suites @ Katong,650000,VIEW TO OFFER,1,1,377,1724.14,263 Tanjong Katong Road 437050 East Coast / Marine Parade (D15),https://www.google.com/maps/search/263+Tanjong+Katong+Road+437050+East+Coast+/+Marine+Parade+(D15),D15,10 mins (760 m) to CC8 Dakota MRT / 13 mins (990 m) to TE25 Tanjong Katong MRT,,2013,Low Floor,"Until 11 Mar, 2022",,Air-Conditioning / Park / Greenery View,487500,162500,1.5 %,1802,1682,1088,595,1915.0,0.04,233.0,True
23278297,https://www.propertyguru.com.sg/listing/23278297,D'Nest,650000,NEGOTIABLE,1,1,484,1342.98,141 Pasir Ris Grove 518135 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/141+Pasir+Ris+Grove+518135+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Partially Furnished,2017,High Floor,No,,Audio System / Bed / Cable TV / Dining Room Furniture / DVD Player / Fridge / Internet Connection / Iron / Ironing Board / Kitchen Utensils / Living Room Furniture / Oven / Microwave / Television / Vacuum Cleaner / Washing Machine,487500,162500,1.5 %,1802,1682,1088,595,1975.0,0.04,293.0,True
23006154,https://www.propertyguru.com.sg/listing/23006154,Suites @ East Coast,650000,VIEW TO OFFER,1,1,365,1780.82,175 Upper East Coast Road 455277 East Coast / Marine Parade (D15),https://www.google.com/maps/search/175+Upper+East+Coast+Road+455277+East+Coast+/+Marine+Parade+(D15),D15,7 mins (530 m) to TE28 Siglap MRT,Fully Furnished,2014,Low Floor,No,,Air-Conditioning / Balcony / Bed / Bombshelter / Cooker Hob/Hood / Fridge / Intercom / Living Room Furniture / Television,487500,162500,1.5 %,1802,1682,1088,595,1720.0,0.03,38.0,True
23457305,https://www.propertyguru.com.sg/listing/23457305,The Santorini,650000,NEGOTIABLE,1,1,527,1233.4,Tampines Street 86 520000 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/Tampines+Street+86+520000+Pasir+Ris+/+Tampines+(D18),D18,9 mins (670 m) to CR6 Tampines North MRT,,2018,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / High Floor / Intercom / Swimming Pool View / Renovated / Water Heater,487500,162500,1.5 %,1802,1682,1088,595,1970.0,0.04,288.0,True
23472627,https://www.propertyguru.com.sg/listing/23472627,Suites @ East Coast,650000,VIEW TO OFFER,1,1,365,1780.82,175 Upper East Coast Road 455277 East Coast / Marine Parade (D15),https://www.google.com/maps/search/175+Upper+East+Coast+Road+455277+East+Coast+/+Marine+Parade+(D15),D15,7 mins (530 m) to TE28 Siglap MRT,Fully Furnished,2014,Low Floor,No,,Air-Conditioning / Fridge / Living Room Furniture / Television / Washing Machine,487500,162500,1.5 %,1802,1682,1088,595,1720.0,0.03,38.0,True
23375362,https://www.propertyguru.com.sg/listing/23375362,Palm Isles,650000,NEGOTIABLE,1,1,517,1257.25,38 Flora Drive 506895 Changi Airport / Changi Village (D17),https://www.google.com/maps/search/38+Flora+Drive+506895+Changi+Airport+/+Changi+Village+(D17),D17,13 mins (950 m) to DT33 Tampines East MRT,Partially Furnished,2015,Low Floor,No,,Dryer / Fridge / Oven / Microwave,487500,162500,1.5 %,1802,1682,1088,595,1700.4,0.03,18.40000000000009,True
23501845,https://www.propertyguru.com.sg/listing/23501845,Hillsta,650000,NEGOTIABLE,1,1,527,1233.4,Phoenix Road 669999 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/Phoenix+Road+669999+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,4 mins (310 m) to BP4 Teck Whye LRT / 4 mins (330 m) to BP5 Phoenix LRT / 8 mins (620 m) to DT1 Bukit Panjang MRT,,2016,High Floor,"Until 2 Aug, 2021",,Multi-Storey Car Park / 24 hours security / Swimming pool,487500,162500,1.5 %,1802,1682,1088,595,1970.0,0.04,288.0,True
23484769,https://www.propertyguru.com.sg/listing/23484769,Roots @ Transit,650000,STARTING FROM,1,1,520,1250.0,9 Transit Road 778885 Mandai / Upper Thomson (D26),https://www.google.com/maps/search/9+Transit+Road+778885+Mandai+/+Upper+Thomson+(D26),D26,10 mins (720 m) to TE4 Springleaf MRT,Unfurnished,2019,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Park / Greenery View / High Floor,487500,162500,1.5 %,1802,1682,1088,595,2200.0,0.04,518.0,True
22315147,https://www.propertyguru.com.sg/listing/22315147,The Santorini,650000,STARTING FROM,1,1,528,1231.06,21 Tampines Street 86 528592 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/21+Tampines+Street+86+528592+Pasir+Ris+/+Tampines+(D18),D18,9 mins (670 m) to CR6 Tampines North MRT,Partially Furnished,2018,Middle Floor,No,S$ 208.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Dryer / Fridge / Park / Greenery View / Intercom / Oven / Microwave / Washing Machine / Water Heater,487500,162500,1.5 %,1802,1682,1088,595,1970.0,0.04,288.0,True
